status,old_path,new_path,area,purpose
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260618_20260618_20260709T104231Z_114260/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260618_20260618_20260709T104231Z_114260/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260618_20260618_20260709T104231Z_114260/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-18/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260618_20260618_20260709T104231Z_114260/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260619_20260619_20260709T104302Z_93348/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260619_20260619_20260709T104302Z_93348/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260619_20260619_20260709T104302Z_93348/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-19/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260619_20260619_20260709T104302Z_93348/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260620_20260620_20260709T104350Z_110356/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260620_20260620_20260709T104350Z_110356/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260620_20260620_20260709T104350Z_110356/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-20/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260620_20260620_20260709T104350Z_110356/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260621_20260621_20260709T104420Z_113840/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260621_20260621_20260709T104420Z_113840/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260621_20260621_20260709T104420Z_113840/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-21/results/runs/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709_20260621_20260621_20260709T104420Z_113840/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-22/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-23/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0010_public_weather_backfill_jun10_jul8_lean_db_test_20260709/shards/2026-06-24/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
