dataset_id,source_file,file_type,attribute,source_dtype,semantic_class,row_count,non_null_count,null_count,null_pct,storage_decision,db_layer,model_role,operational_status,quality_action,usefulness_score_0_100,rationale,profile_min,profile_max
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_kings_park_bright_sunshine_duration_lag7_change7,double,numeric,48577,22996,25581,0.526607,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,-12.6,12.3
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_kings_park_evaporation_lag7_roll7,double,numeric,48577,20438,28139,0.579266,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,0.3999999999999987,8.471428571428572
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_kings_park_evaporation_lag7_change7,double,numeric,48577,20246,28331,0.583218,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,-8.6,8.4
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_kings_park_global_solar_radiation_lag7_roll7,double,numeric,48577,16457,32120,0.661218,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,1.0242857142857145,26.50857142857143
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_kings_park_global_solar_radiation_lag7_change7,double,numeric,48577,16453,32124,0.661301,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,-26.259999999999998,26.44
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_north_point_sea_temperature_am_lag7_roll7,double,numeric,48577,18075,30502,0.62791,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,13.428571428571429,29.5
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_north_point_sea_temperature_am_lag7_change7,double,numeric,48577,18020,30557,0.629043,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,-8.0,6.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_north_point_sea_temperature_pm_lag7_roll7,double,numeric,48577,18075,30502,0.62791,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,13.642857142857142,29.714285714285715
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_north_point_sea_temperature_pm_lag7_change7,double,numeric,48577,18020,30557,0.629043,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,-6.5,6.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_waglan_island_mean_wind_speed_lag7_roll7,double,numeric,48577,17559,31018,0.638533,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,2.9857142857142853,62.099999999999994
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_waglan_island_mean_wind_speed_lag7_change7,double,numeric,48577,17076,31501,0.648476,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,-93.0,89.7
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_waglan_island_prevailing_wind_direction_lag7_roll7,double,numeric,48577,17372,31205,0.642382,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,10.0,360.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_waglan_island_prevailing_wind_direction_lag7_change7,double,numeric,48577,16789,31788,0.654384,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,-350.0,350.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_waglan_island_sea_temperature_lag7_roll7,double,numeric,48577,7434,41143,0.846965,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,0.0,29.928571428571427
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,daily_waglan_island_sea_temperature_lag7_change7,double,numeric,48577,6474,42103,0.866727,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_DAILY_CLIMATE_FEATURE,DIAGNOSTIC_ONLY,FIRST_PUBLICATION_PROOF_REQUIRED,55,Physically useful but derived from timestamp-blocked finalized daily climate data.,-5.899999999999999,4.500000000000002
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin1,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999994220246925,0.9999855506507186
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos1,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999791929590823,0.9999907524084426
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin1_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.99854061572258,100.99994162449394
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos1_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.9990659932527,100.99789848886732
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin2,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999994220246925,0.999953184360873
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos2,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999976880994382,0.9999630098048061
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin2_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.99527162044818,100.99994162449394
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos2_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.99626399028541,100.99976649804326
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin3,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999947982262414,0.9999947982262414
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos3,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999791929590823,0.9999167727021953
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin3_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.99947462085038,100.99947462085038
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos3_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.99159404292172,100.99789848886732
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin4,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.999971679340883,0.999953184360873
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos4,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999976880994382,0.9999907524084426
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin4_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.99527162044818,100.99713961342918
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos4_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.9990659932527,100.99976649804326
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin5,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999994220246925,0.9997451236925734
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos5,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9997202729664083,0.9999907524084426
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin5_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.97425749294992,100.99994162449394
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos5_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.9990659932527,100.97174756960725
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin6,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999947982262414,0.9999947982262414
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos6,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999791929590823,0.9999167727021953
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_sin6_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.99947462085038,100.99947462085038
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_harmonic_cos6_year_drift,double,numeric,48577,48577,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-100.99159404292172,100.99789848886732
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_exp_hl5_doy_mean_lag7_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,12.177969827895774,33.09003488986764
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_exp_hl10_doy_mean_lag7_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,12.508155618578533,32.525615727793145
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_exp_hl20_doy_mean_lag7_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,12.592241178113245,32.13436740918527
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_exp_hl40_doy_mean_lag7_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,12.626072015448399,31.875967930203885
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_doy_q05_lag7_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,8.094999999999999,31.12
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_doy_q50_lag7_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,11.3,31.7
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_doy_q95_lag7_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,13.780000000000001,34.145
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_constrained_equal_blend_lag7_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,12.529338157158687,32.38308507537977
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_recency_spread_5y_minus_40y_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-3.5221895249151096,3.33328479325748
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_exp0050_0099_feature_matrix.parquet,parquet,clim_lag7_anomaly_vs_hl20_c,double,numeric,48577,46740,1837,0.037816,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-14.631399383396417,10.981570480765889
