chunk_index,dataset,status,http_status,run_time_count,first_run_time,last_run_time,row_count,forecast_wide_rows_upserted,estimated_credits_consumed,expected_credits,expected_rows,elapsed_seconds,request_sha256,chunk_id,raw_path,source,sanity_issue_count,sanity_issues,error_class,error_message
677,ifsoper,completed,200,14,2026-02-25T18:00:00Z,2026-03-10T18:00:00Z,1512,1512,1512,1512,1512,20.56,ebab9fe48c13ebb92d034cd8e18fd0d76a3bfde7e1e899ff9a73b0489f9c0727,full_tactical_backfill_ok_tmax_ifsoper_ebab9fe48c13,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsoper/run_window_utc=20260225_180000_to_20260310_180000/ebab9fe48c13ebb92d034cd8e18fd0d76a3bfde7e1e899ff9a73b0489f9c0727.ndjson.gz,api_fetched,0,,,
678,ifsoper,completed,200,14,2026-03-11T18:00:00Z,2026-03-24T18:00:00Z,1512,1512,1512,1512,1512,20.843,16ad3f9df33c2a3928c1a4227bfc9af4ff6a9c490dd5648f70073b033160bbc1,full_tactical_backfill_ok_tmax_ifsoper_16ad3f9df33c,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsoper/run_window_utc=20260311_180000_to_20260324_180000/16ad3f9df33c2a3928c1a4227bfc9af4ff6a9c490dd5648f70073b033160bbc1.ndjson.gz,api_fetched,0,,,
679,ifsoper,completed,200,14,2026-03-25T18:00:00Z,2026-04-07T18:00:00Z,1512,1512,1512,1512,1512,20.778,a2bc90930f4b80db60f56103bcea06ca655b44291243e8ad0d666efc6a2c16c4,full_tactical_backfill_ok_tmax_ifsoper_a2bc90930f4b,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsoper/run_window_utc=20260325_180000_to_20260407_180000/a2bc90930f4b80db60f56103bcea06ca655b44291243e8ad0d666efc6a2c16c4.ndjson.gz,api_fetched,0,,,
680,ifsoper,completed,200,14,2026-04-08T18:00:00Z,2026-04-21T18:00:00Z,1512,1512,1512,1512,1512,20.421,2119277c98df90ab7ecfcf0d92bf123bc2e9cc77feda5f4fd41ca25f3448c2f0,full_tactical_backfill_ok_tmax_ifsoper_2119277c98df,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsoper/run_window_utc=20260408_180000_to_20260421_180000/2119277c98df90ab7ecfcf0d92bf123bc2e9cc77feda5f4fd41ca25f3448c2f0.ndjson.gz,api_fetched,0,,,
681,ifsoper,completed,200,14,2026-04-22T18:00:00Z,2026-05-05T18:00:00Z,1512,1512,1512,1512,1512,20.669,d172b92c6e08a6e9fde2de3bd826fb22ea03f8cbe60bbf00cd9a09a9edcdc43c,full_tactical_backfill_ok_tmax_ifsoper_d172b92c6e08,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsoper/run_window_utc=20260422_180000_to_20260505_180000/d172b92c6e08a6e9fde2de3bd826fb22ea03f8cbe60bbf00cd9a09a9edcdc43c.ndjson.gz,api_fetched,0,,,
682,ifsoper,completed,200,14,2026-05-06T18:00:00Z,2026-05-19T18:00:00Z,1512,1512,1512,1512,1512,20.045,e1e3f6dfbffec5aef718ee5c642b008cb1ad5328ce51bca90de5ca295efe92a4,full_tactical_backfill_ok_tmax_ifsoper_e1e3f6dfbffe,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsoper/run_window_utc=20260506_180000_to_20260519_180000/e1e3f6dfbffec5aef718ee5c642b008cb1ad5328ce51bca90de5ca295efe92a4.ndjson.gz,api_fetched,0,,,
683,ifsoper,completed,200,14,2026-05-20T18:00:00Z,2026-06-02T18:00:00Z,1512,1512,1512,1512,1512,37.995,09b30c3bd9d7b9551ef4b28bbe0cfa4f47a497847f5f252ee8206b84ac85acb5,full_tactical_backfill_ok_tmax_ifsoper_09b30c3bd9d7,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsoper/run_window_utc=20260520_180000_to_20260602_180000/09b30c3bd9d7b9551ef4b28bbe0cfa4f47a497847f5f252ee8206b84ac85acb5.ndjson.gz,api_fetched,0,,,
684,ifsoper,completed,200,14,2026-06-03T18:00:00Z,2026-06-16T18:00:00Z,1512,1512,1512,1512,1512,66.007,66e5614133496e65001bfcec1ad411c01dbe49dfe94bf631c27d06e263bf7f63,full_tactical_backfill_ok_tmax_ifsoper_66e561413349,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsoper/run_window_utc=20260603_180000_to_20260616_180000/66e5614133496e65001bfcec1ad411c01dbe49dfe94bf631c27d06e263bf7f63.ndjson.gz,api_fetched,0,,,
685,ifsoper,completed,200,5,2026-06-17T18:00:00Z,2026-06-21T18:00:00Z,540,540,540,540,540,11.961,48e56128fd75f86ad030106aca890d4d54e4373e9122eceb7dcea523cd985a18,full_tactical_backfill_ok_tmax_ifsoper_48e56128fd75,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsoper/run_window_utc=20260617_180000_to_20260621_180000/48e56128fd75f86ad030106aca890d4d54e4373e9122eceb7dcea523cd985a18.ndjson.gz,api_fetched,0,,,
686,ifsenfo,completed,200,5,2024-03-01T18:00:00Z,2024-03-05T18:00:00Z,2040,2040,2040,2040,2040,23.429,94aaf52757dec39076c03def082d30aae9555d25ba6208cd4f3232eb7ee7162f,batch_smoke_10w_ifsenfo_94aaf52757de,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240301_180000_to_20240305_180000/94aaf52757dec39076c03def082d30aae9555d25ba6208cd4f3232eb7ee7162f.ndjson.gz,api_fetched,0,,,
687,ifsenfo,completed,200,5,2024-03-06T18:00:00Z,2024-03-10T18:00:00Z,2040,2040,2040,2040,2040,24.245,03c25cc45c935df0a1f90b4e7ac6b019791d7c8a41c126af9fb365535b93c5c3,batch_smoke_10w_ifsenfo_03c25cc45c93,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240306_180000_to_20240310_180000/03c25cc45c935df0a1f90b4e7ac6b019791d7c8a41c126af9fb365535b93c5c3.ndjson.gz,api_fetched,0,,,
688,ifsenfo,completed,200,5,2024-03-11T18:00:00Z,2024-03-15T18:00:00Z,2040,2040,2040,2040,2040,24.108,ff9d0af42595ec3569d1b6fa18dbd5a7aace131f8569846a96089fa469c4bb06,batch_smoke_10w_ifsenfo_ff9d0af42595,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240311_180000_to_20240315_180000/ff9d0af42595ec3569d1b6fa18dbd5a7aace131f8569846a96089fa469c4bb06.ndjson.gz,api_fetched,0,,,
689,ifsenfo,completed,200,5,2024-03-16T18:00:00Z,2024-03-20T18:00:00Z,2040,2040,2040,2040,2040,24.697,d47b68dce12da6fddeb104320e2263a685e5718acd74d66dadcdbafe212079b8,batch_smoke_10w_ifsenfo_d47b68dce12d,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240316_180000_to_20240320_180000/d47b68dce12da6fddeb104320e2263a685e5718acd74d66dadcdbafe212079b8.ndjson.gz,api_fetched,0,,,
690,ifsenfo,completed,200,5,2024-03-21T18:00:00Z,2024-03-25T18:00:00Z,2040,2040,2040,2040,2040,24.9,f1253f48b04c39b7bad11ee0fd3c45c843b7da3edfe3e2e40126d28317d2a344,batch_smoke_10w_ifsenfo_f1253f48b04c,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240321_180000_to_20240325_180000/f1253f48b04c39b7bad11ee0fd3c45c843b7da3edfe3e2e40126d28317d2a344.ndjson.gz,api_fetched,0,,,
691,ifsenfo,completed,200,5,2024-03-26T18:00:00Z,2024-03-30T18:00:00Z,2040,2040,2040,2040,2040,24.474,c3041a8b12475bd9cf9783ea0ec5e96763d4c44ea8f14fda617ca17d2c6d2759,batch_smoke_10w_ifsenfo_c3041a8b1247,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240326_180000_to_20240330_180000/c3041a8b12475bd9cf9783ea0ec5e96763d4c44ea8f14fda617ca17d2c6d2759.ndjson.gz,api_fetched,0,,,
692,ifsenfo,completed,200,5,2024-03-31T18:00:00Z,2024-04-04T18:00:00Z,2040,2040,2040,2040,2040,24.598,849a63b748e407f3e3e40f4e1ba99c842c3bde760ec16f39f548b016f0dcba29,batch_smoke_10w_ifsenfo_849a63b748e4,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240331_180000_to_20240404_180000/849a63b748e407f3e3e40f4e1ba99c842c3bde760ec16f39f548b016f0dcba29.ndjson.gz,api_fetched,0,,,
693,ifsenfo,completed,200,5,2024-04-05T18:00:00Z,2024-04-09T18:00:00Z,2040,2040,2040,2040,2040,24.589,c70ffe645430f5b207f44caf35fdca2fee477f7c73cb478302b644ddf3b1e486,batch_smoke_10w_ifsenfo_c70ffe645430,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240405_180000_to_20240409_180000/c70ffe645430f5b207f44caf35fdca2fee477f7c73cb478302b644ddf3b1e486.ndjson.gz,api_fetched,0,,,
694,ifsenfo,completed,200,5,2024-04-10T18:00:00Z,2024-04-14T18:00:00Z,2040,2040,2040,2040,2040,24.795,09b6e03420260f6d5a77b9480f67b2a74697c05d65168e12a1ebfd4401614ddc,batch_smoke_10w_ifsenfo_09b6e0342026,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240410_180000_to_20240414_180000/09b6e03420260f6d5a77b9480f67b2a74697c05d65168e12a1ebfd4401614ddc.ndjson.gz,api_fetched,0,,,
695,ifsenfo,completed,200,5,2024-04-15T18:00:00Z,2024-04-19T18:00:00Z,2040,2040,2040,2040,2040,24.296,9c428fba84dff5195170a1be9011420fbd4816b94ed655d31154862e9908920f,batch_smoke_10w_ifsenfo_9c428fba84df,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240415_180000_to_20240419_180000/9c428fba84dff5195170a1be9011420fbd4816b94ed655d31154862e9908920f.ndjson.gz,api_fetched,0,,,
696,ifsenfo,completed,200,5,2024-04-20T18:00:00Z,2024-04-24T18:00:00Z,2040,2040,2040,2040,2040,24.147,fda2420cca7ff93b78c89c2fe98e017dff466be0edbb4ad68b16b3dc751ce582,batch_smoke_10w_ifsenfo_fda2420cca7f,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240420_180000_to_20240424_180000/fda2420cca7ff93b78c89c2fe98e017dff466be0edbb4ad68b16b3dc751ce582.ndjson.gz,api_fetched,0,,,
697,ifsenfo,completed,200,5,2024-04-25T18:00:00Z,2024-04-29T18:00:00Z,2040,2040,2040,2040,2040,24.453,7ad4ac01383abf5becec18cb453f1610ead0966b2ba11906c667913e639d35e7,batch_smoke_10w_ifsenfo_7ad4ac01383a,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240425_180000_to_20240429_180000/7ad4ac01383abf5becec18cb453f1610ead0966b2ba11906c667913e639d35e7.ndjson.gz,api_fetched,0,,,
698,ifsenfo,completed,200,5,2024-04-30T18:00:00Z,2024-05-04T18:00:00Z,2040,2040,2040,2040,2040,23.963,84110a02e50ae9be6568cf4d6c3e3874f4b73ae170a4841eb43d739b73afac34,batch_smoke_10w_ifsenfo_84110a02e50a,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240430_180000_to_20240504_180000/84110a02e50ae9be6568cf4d6c3e3874f4b73ae170a4841eb43d739b73afac34.ndjson.gz,api_fetched,0,,,
699,ifsenfo,completed,200,5,2024-05-05T18:00:00Z,2024-05-09T18:00:00Z,2040,2040,2040,2040,2040,24.224,c529b790c63e376fa9a5fbb231e50db16245caf755565a06c93662690d602d66,batch_smoke_10w_ifsenfo_c529b790c63e,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240505_180000_to_20240509_180000/c529b790c63e376fa9a5fbb231e50db16245caf755565a06c93662690d602d66.ndjson.gz,api_fetched,0,,,
700,ifsenfo,completed,200,5,2024-05-10T18:00:00Z,2024-05-14T18:00:00Z,2040,2040,2040,2040,2040,24.969,6a5c6a6b0b7694eadd1cd9c9c14d47266766a3ed9908f317db272e5bcede0378,full_tactical_backfill_ok_tmax_ifsenfo_6a5c6a6b0b76,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240510_180000_to_20240514_180000/6a5c6a6b0b7694eadd1cd9c9c14d47266766a3ed9908f317db272e5bcede0378.ndjson.gz,api_fetched,0,,,
701,ifsenfo,completed,200,5,2024-05-15T18:00:00Z,2024-05-19T18:00:00Z,2040,2040,2040,2040,2040,24.686,eee7b064bc4d06decf67fa95d4b9bb884e32e983ccf69c9015ab0e7a251fc822,full_tactical_backfill_ok_tmax_ifsenfo_eee7b064bc4d,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240515_180000_to_20240519_180000/eee7b064bc4d06decf67fa95d4b9bb884e32e983ccf69c9015ab0e7a251fc822.ndjson.gz,api_fetched,0,,,
702,ifsenfo,completed,200,5,2024-05-20T18:00:00Z,2024-05-24T18:00:00Z,2040,2040,2040,2040,2040,24.691,31183f834c690f67bfa9302fb87c4db9db692d70de16a02f0a9fdf50637790eb,full_tactical_backfill_ok_tmax_ifsenfo_31183f834c69,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240520_180000_to_20240524_180000/31183f834c690f67bfa9302fb87c4db9db692d70de16a02f0a9fdf50637790eb.ndjson.gz,api_fetched,0,,,
703,ifsenfo,completed,200,5,2024-05-25T18:00:00Z,2024-05-29T18:00:00Z,2040,2040,2040,2040,2040,24.692,83b0ac5ffcfa27e64f0eba0c3cc556a017d16fff45e41942529810d250f101c7,full_tactical_backfill_ok_tmax_ifsenfo_83b0ac5ffcfa,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240525_180000_to_20240529_180000/83b0ac5ffcfa27e64f0eba0c3cc556a017d16fff45e41942529810d250f101c7.ndjson.gz,api_fetched,0,,,
704,ifsenfo,completed,200,5,2024-05-30T18:00:00Z,2024-06-03T18:00:00Z,2040,2040,2040,2040,2040,24.708,3d032d1507a27e9fc1a8fd0a1cffe3be3113f5c84dcc09b44021ede922159ebc,full_tactical_backfill_ok_tmax_ifsenfo_3d032d1507a2,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240530_180000_to_20240603_180000/3d032d1507a27e9fc1a8fd0a1cffe3be3113f5c84dcc09b44021ede922159ebc.ndjson.gz,api_fetched,0,,,
705,ifsenfo,completed,200,5,2024-06-04T18:00:00Z,2024-06-08T18:00:00Z,2040,2040,2040,2040,2040,24.713,16d27fc1bc316c1e18d62349e25216a858e6d978b0f408f25aaaed44d57c7668,full_tactical_backfill_ok_tmax_ifsenfo_16d27fc1bc31,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240604_180000_to_20240608_180000/16d27fc1bc316c1e18d62349e25216a858e6d978b0f408f25aaaed44d57c7668.ndjson.gz,api_fetched,0,,,
706,ifsenfo,completed,200,5,2024-06-09T18:00:00Z,2024-06-13T18:00:00Z,2040,2040,2040,2040,2040,24.663,80bfb604cfff4ee5092856244ecdd8fddbe57ee806c00976f68a74e501ceeaa3,full_tactical_backfill_ok_tmax_ifsenfo_80bfb604cfff,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240609_180000_to_20240613_180000/80bfb604cfff4ee5092856244ecdd8fddbe57ee806c00976f68a74e501ceeaa3.ndjson.gz,api_fetched,0,,,
707,ifsenfo,completed,200,5,2024-06-14T18:00:00Z,2024-06-18T18:00:00Z,2040,2040,2040,2040,2040,24.457,b775266fc4611eae5a4d2528c87463ba28abca2be580f7be76c0ddcffe8fa784,full_tactical_backfill_ok_tmax_ifsenfo_b775266fc461,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240614_180000_to_20240618_180000/b775266fc4611eae5a4d2528c87463ba28abca2be580f7be76c0ddcffe8fa784.ndjson.gz,api_fetched,0,,,
708,ifsenfo,completed,200,5,2024-06-19T18:00:00Z,2024-06-23T18:00:00Z,2040,2040,2040,2040,2040,24.502,166c96c09725fff5d14e3d2de76f59d698c76c59d0615fa5f6b9342ea84625b3,full_tactical_backfill_ok_tmax_ifsenfo_166c96c09725,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240619_180000_to_20240623_180000/166c96c09725fff5d14e3d2de76f59d698c76c59d0615fa5f6b9342ea84625b3.ndjson.gz,api_fetched,0,,,
709,ifsenfo,completed,200,5,2024-06-24T18:00:00Z,2024-06-28T18:00:00Z,2040,2040,2040,2040,2040,23.99,04fcdb384e5480ca260dd1ecaad1e8c196a4c06f5e681db673ca34a75e1c1e7e,full_tactical_backfill_ok_tmax_ifsenfo_04fcdb384e54,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240624_180000_to_20240628_180000/04fcdb384e5480ca260dd1ecaad1e8c196a4c06f5e681db673ca34a75e1c1e7e.ndjson.gz,api_fetched,0,,,
710,ifsenfo,completed,200,5,2024-06-29T18:00:00Z,2024-07-03T18:00:00Z,2040,2040,2040,2040,2040,24.331,7f009f00ed11656b97c4f9316f79912b8a28323dc322479a652cebba648006d8,full_tactical_backfill_ok_tmax_ifsenfo_7f009f00ed11,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240629_180000_to_20240703_180000/7f009f00ed11656b97c4f9316f79912b8a28323dc322479a652cebba648006d8.ndjson.gz,api_fetched,0,,,
711,ifsenfo,completed,200,5,2024-07-04T18:00:00Z,2024-07-08T18:00:00Z,2040,2040,2040,2040,2040,23.809,30d91b8762bde24250581d33bf53d1eab02dc830d9bc6f07d9daa242bdfecea9,full_tactical_backfill_ok_tmax_ifsenfo_30d91b8762bd,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240704_180000_to_20240708_180000/30d91b8762bde24250581d33bf53d1eab02dc830d9bc6f07d9daa242bdfecea9.ndjson.gz,api_fetched,0,,,
712,ifsenfo,completed,200,5,2024-07-09T18:00:00Z,2024-07-13T18:00:00Z,2040,2040,2040,2040,2040,24.781,4123606b6ea53f3279ede36b2a4b5732714700c0d4d455af734420a7b68e63c3,full_tactical_backfill_ok_tmax_ifsenfo_4123606b6ea5,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240709_180000_to_20240713_180000/4123606b6ea53f3279ede36b2a4b5732714700c0d4d455af734420a7b68e63c3.ndjson.gz,api_fetched,0,,,
713,ifsenfo,completed,200,5,2024-07-14T18:00:00Z,2024-07-18T18:00:00Z,2040,2040,2040,2040,2040,24.214,d6ceb9e02bd354c7bb224dc462f81d03bd256e399fccdb453b3d0694f273f94b,full_tactical_backfill_ok_tmax_ifsenfo_d6ceb9e02bd3,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240714_180000_to_20240718_180000/d6ceb9e02bd354c7bb224dc462f81d03bd256e399fccdb453b3d0694f273f94b.ndjson.gz,api_fetched,0,,,
714,ifsenfo,completed,200,5,2024-07-19T18:00:00Z,2024-07-23T18:00:00Z,2040,2040,2040,2040,2040,24.32,98eff73c3b0ced112d1c13d95d3228c967456b04985cbf9def1148023e5c0b48,full_tactical_backfill_ok_tmax_ifsenfo_98eff73c3b0c,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240719_180000_to_20240723_180000/98eff73c3b0ced112d1c13d95d3228c967456b04985cbf9def1148023e5c0b48.ndjson.gz,api_fetched,0,,,
715,ifsenfo,completed,200,5,2024-07-24T18:00:00Z,2024-07-28T18:00:00Z,2040,2040,2040,2040,2040,24.098,e0454457aa6ad96513e20a1fec397b4ef13a4de3fef493964663d840750a8443,full_tactical_backfill_ok_tmax_ifsenfo_e0454457aa6a,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/ifsenfo/run_window_utc=20240724_180000_to_20240728_180000/e0454457aa6ad96513e20a1fec397b4ef13a4de3fef493964663d840750a8443.ndjson.gz,api_fetched,0,,,
