source_commit,original_path,sha256,bytes,target_readme,disposition
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun3/shards/2026-06-11/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260611_20260611_20260709T181523Z_114336/RESULTS.md,0d3e7f1df1dd420c9a04471d3e04bee016e14b14fe1907d30cd80eca1f380272,1943,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/RESULTS_PARALLEL.md,2afe54cfb9e455572e275b6b89fd7a3c097876f319fb7e82f45ef135fd4fb746,1666,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-10/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-10/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-10/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-10/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-10/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-10/REPRODUCE.md,eacc980ca42cede2cf95d3727d839ba5faf27508da770fd66e3c5404dbaf8a61,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-10/RESULTS.md,012c0aac527285ee68928aecfde456797585a6246cee13bdc1c3b1d4afe23c02,1947,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-10/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260610_20260610_20260709T181628Z_128424/RESULTS.md,012c0aac527285ee68928aecfde456797585a6246cee13bdc1c3b1d4afe23c02,1947,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-11/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-11/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-11/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-11/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-11/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-11/REPRODUCE.md,6df39e0cf7d50b210cb606ad323ac6d6cd963f59553622d96ad0c23d755605c0,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-11/RESULTS.md,eca0e22efa9d91e2be5133201dce1a739d122294564dc16855318556da112524,1947,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-11/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260611_20260611_20260709T181628Z_119804/RESULTS.md,eca0e22efa9d91e2be5133201dce1a739d122294564dc16855318556da112524,1947,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-12/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-12/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-12/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-12/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-12/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-12/REPRODUCE.md,e1b52ba47c2f7ef8a151ca3687f0bd341877608c913dbb0494938ad6ba9a21d8,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-12/RESULTS.md,540e7d8031ac7cc2a5f39e8ef61e643fce0a7140a726feb512a6961a129d5c24,1947,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-12/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260612_20260612_20260709T181827Z_80984/RESULTS.md,540e7d8031ac7cc2a5f39e8ef61e643fce0a7140a726feb512a6961a129d5c24,1947,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-13/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-13/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-13/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-13/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-13/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-13/REPRODUCE.md,71f4547fce352ae396b24bd1b17f6b14032016ac7b08a79bf984f6b3ffb4e00b,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-13/RESULTS.md,c473f1df798661bd7617f685133458219677fcd6250da05795b33013eebea3da,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-13/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260613_20260613_20260709T181827Z_91108/RESULTS.md,c473f1df798661bd7617f685133458219677fcd6250da05795b33013eebea3da,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-14/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-14/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-14/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-14/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-14/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-14/REPRODUCE.md,a997751d63168d8418f5eaaec46d3a30ad6f3c1598e1ca8da162cb3bd63cd259,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-14/RESULTS.md,02f038eda08b04f877ff50a36cf3a475bc6b8994a8357e9ad2d8d1497147010e,1938,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-14/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260614_20260614_20260709T182028Z_114936/RESULTS.md,02f038eda08b04f877ff50a36cf3a475bc6b8994a8357e9ad2d8d1497147010e,1938,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-15/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-15/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-15/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-15/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-15/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-15/REPRODUCE.md,f4bd6acad4bef079f5ac248d119bb4a319930d2b16784e0de7cbc14f067d6b89,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-15/RESULTS.md,a0ad62bb4111fea1d96f9c35679f41142cb926189b7c92bf3493f1bb784f9ced,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-15/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260615_20260615_20260709T182028Z_126160/RESULTS.md,a0ad62bb4111fea1d96f9c35679f41142cb926189b7c92bf3493f1bb784f9ced,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-16/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-16/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-16/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-16/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-16/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-16/REPRODUCE.md,f0cdadecd6566d8f22431e2c6d8084cd828a8c0ebd5148bb342af8d41219a273,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-16/RESULTS.md,5b66c934f4595455dd14277df5a1728ce84201124db4dda647b00c9b42af2a66,1943,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-16/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260616_20260616_20260709T182231Z_22908/RESULTS.md,5b66c934f4595455dd14277df5a1728ce84201124db4dda647b00c9b42af2a66,1943,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-17/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-17/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-17/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-17/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-17/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-17/REPRODUCE.md,0396f7bf8de56901455e16b39e61913dacfd512313c2a2ada59c3564e10474b2,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-17/RESULTS.md,92bea96d7d75a067fc606b9861d05537a069f3fda91b348c1d9913bdf60151c8,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-17/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260617_20260617_20260709T182231Z_128904/RESULTS.md,92bea96d7d75a067fc606b9861d05537a069f3fda91b348c1d9913bdf60151c8,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-18/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-18/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-18/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
