source,item_id,issue_day_utc,cycle_hour,lead_hour_requested,issued_at_utc,valid_at_utc,lead_hour_grib,availability_proxy_utc,variable,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,grib_units,normalized_units,grid_point_count,bbox_min,bbox_mean,bbox_median,bbox_max,bbox_std
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.3984313964844,27.44995277481852,27.998437500000023,29.3984313964844,1.476438832575348
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.698449707031276,26.42672119140627,26.798425292968773,29.198449707031276,1.8160923194787872
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,76.69999694824219,87.56565702804411,87.0999984741211,96.6999969482422,4.427124137088219
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1004.870625,1005.723801294192,1005.646640625,1007.00265625,0.4865270860740885
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,1.0,873.4747474747475,727.0,2057.0,618.4015945893032
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.2499938964844,26.34494918669115,26.850000000000023,29.450006103515648,2.249057620043502
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-138.1622314453125,-15.505665788746844,-1.1622314453125,-0.1622314453125,31.66655872905421
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.5852272727272727,0.9375,7.125,1.7222377272769862
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.122330293059349,4.40818887241561,5.322330474853516,8.022330284118652,2.6200474258973183
gfs,gfs_20260707_06z_f036,2026-07-07,6,36,2026-07-07T06:00:00Z,2026-07-08T18:00:00Z,,2026-07-07T12:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.8999999761581421,38.46060617764791,20.5,100.0,37.48877780501666
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,1.100000023841858,36.39898999652477,28.799999237060547,99.5,24.876281824936854
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.661200046539306,-0.7379676265021166,-0.761199951171875,1.838800072669983,1.035903769817955
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.2921600341796875,2.806829862625837,1.9078400135040283,7.407839775085449,2.2714074674287468
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,26.048486328125023,27.61313149808635,27.548486328125023,29.148492431640648,0.7811294961029607
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.1450134277344,24.16017049153648,24.1450134277344,25.445031738281276,0.6991151724822898
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,25.988885498046898,27.71919457021388,27.788903808593773,29.288903808593773,0.8233287468922221
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.242517089843773,26.034449166962613,26.3425231933594,29.042535400390648,1.8773869784153967
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,74.9000015258789,81.49393964054609,81.80000305175781,87.9000015258789,3.08292204258849
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.024921875,1006.0116051136364,1006.004921875,1007.37296875,0.5332228370728122
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,115.0,745.060606060606,586.0,1719.0,368.39468344637095
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,26.8168884277344,28.46537925643152,28.416894531250023,30.916894531250023,0.6689896107886446
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-35.366943359375,-1.6295696220012623,-0.366943359375,-0.366943359375,4.239272518555867
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.691287878787879,1.25,10.625,3.091305957141925
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.2056620121002195,4.481419605438155,4.005661964416504,9.805662155151367,2.300113798163626
gfs,gfs_20260707_06z_f042,2026-07-07,6,42,2026-07-07T06:00:00Z,2026-07-09T00:00:00Z,,2026-07-07T12:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,38.2239990234375,61.60630320539378,62.20800018310547,73.45600128173828,7.984947357679222
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,3.900000095367432,56.24343444843485,57.70000076293945,100.0,35.130096349327964
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,7.599999904632568,80.29494944967405,93.0,100.0,26.582991355915794
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.875229597091675,-1.2491688835199433,-1.1552294492721558,-0.2252294868230819,0.6190246781016039
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.5818017721176147,4.030824510361811,3.5481982231140137,8.36819839477539,2.867533904876772
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.955346679687523,26.47757087476328,26.655358886718773,28.955346679687523,1.836144693730403
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.065698242187523,24.590961248224453,24.665704345703148,26.165704345703148,1.2073295974859073
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,23.291955566406276,26.84247325550428,26.991967773437523,29.091973876953148,1.6510995995214988
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.946221923828148,26.35934731839885,26.646203613281276,28.746209716796898,1.7519769237031857
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,80.5999984741211,89.55656564115274,89.0,98.3000030517578,4.086197106921798
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1006.10609375,1007.4540041035356,1007.414140625,1009.394140625,0.7547973093995783
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,9.0,989.8484848484848,855.0,2239.0,773.6552930063195
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.538659667968773,26.22248553651754,26.638635253906276,29.238641357421898,2.156300632673546
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-32.8385009765625,-6.949612087673611,-2.8385009765625,0.1614990234375,8.75582217714335
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.3832070707070707,1.0,5.625,1.4563473074266986
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.8171663284301758,6.6666612613080725,7.117166519165039,11.61716651916504,3.321870370671784
gfs,gfs_20260707_12z_f003,2026-07-07,12,3,2026-07-07T12:00:00Z,2026-07-07T15:00:00Z,,2026-07-07T18:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,5.0,79.60202018179075,92.9000015258789,100.0,27.88213637401503
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,12.100000381469728,62.79899003770616,65.5,100.0,27.926742355193547
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.686284065246582,-0.5780013488756135,-0.4562841653823852,1.3637157678604126,1.1322258724309622
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.7396191358566284,4.4159364125907725,4.270380973815918,8.820381164550781,3.30865018722772
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.157312011718773,26.11992582070709,26.357293701171898,28.757287597656276,2.0762529162164705
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.872155761718773,24.15701700846356,24.372155761718773,25.572167968750023,1.1185635398168374
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,22.471063232421898,26.341776283341243,26.571069335937523,28.971063232421898,2.0628629067447584
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.224389648437523,25.923379054214035,26.224389648437523,28.524377441406276,1.9636853872226008
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,81.4000015258789,89.13232283158736,88.0,98.8000030517578,5.379907358587807
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.319609375,1006.7621717171718,1006.80765625,1008.791640625,0.8596850871759322
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,45.0,805.8686868686868,723.0,1754.0,588.3503327695097
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,21.824487304687523,25.94066279247556,26.324487304687523,29.224511718750023,2.3933288624895903
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-37.2857666015625,-8.851423167219066,-3.2857666015625,-0.2857666015625,10.203150252445177
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.6938131313131315,2.4375,7.75,1.68492590219516
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.407322883605957,7.110353213970107,8.507323265075684,12.20732307434082,3.683938816350533
gfs,gfs_20260707_12z_f009,2026-07-07,12,9,2026-07-07T12:00:00Z,2026-07-07T21:00:00Z,,2026-07-07T18:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,1.899999976158142,51.35454561614027,51.59999847412109,100.0,33.897043625887314
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,2.799999952316284,52.101010127501056,47.5,100.0,30.677884995084423
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.357513427734375,-0.2433720160689619,0.142486572265625,1.742486596107483,1.271999147379198
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.8971618413925171,3.527464902762211,3.497161865234375,5.797162055969238,1.3272173867173045
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,27.327600097656276,29.26597216057057,29.0275817871094,32.62758789062502,1.0915391727764108
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.142541503906276,24.08394405480589,24.242517089843773,25.642541503906276,0.9602185244036966
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,27.381372070312523,29.346018226700615,29.181359863281276,32.58138427734377,1.0479721713072574
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,26.148767089843773,27.52350476197524,27.548760986328148,28.748742675781276,0.6072536129075231
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,50.79999923706055,74.07272712630454,75.4000015258789,85.69999694824219,8.112825846253584
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.506953125,1006.3304924242424,1006.406953125,1007.3709375,0.4332924404747403
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,186.0,846.7070707070707,825.0,1825.0,335.732103775556
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,27.849969482421898,30.91866270123108,30.049981689453148,37.24996337890627,2.3343137217180763
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-45.859375,-3.7078598484848486,-0.859375,0.140625,8.19505102733836
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.8244949494949492,1.5625,5.0625,1.3329982050329088
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,2.207470655441284,4.996359596348772,4.807470798492432,8.107470512390137,1.4925328527238937
gfs,gfs_20260707_06z_f045,2026-07-07,6,45,2026-07-07T06:00:00Z,2026-07-09T03:00:00Z,,2026-07-07T12:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,485.1520080566406,655.7953925855232,660.1439819335938,709.280029296875,45.725831540810056
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,55.30000022113925,66.30000305175781,100.0,39.07006414710502
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,2.299999952316284,55.308080762323705,59.0,100.0,29.75644449307678
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.681561231613159,-0.5421673410355744,-0.2815612852573395,2.0184388160705566,1.1078068453501382
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,1.2953307628631592,3.300381313670765,3.395330905914306,5.495330810546875,0.9113619162174555
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,28.217828369140648,30.089540177162267,29.417810058593773,33.31783447265627,1.4159304300184614
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,20.276086425781276,23.729634047999543,23.976098632812523,25.276086425781276,1.1118583428146138
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,28.191735839843773,30.182630812519747,29.691735839843773,33.29171142578127,1.4599770086541448
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,26.112573242187523,27.492369742345343,27.512567138671898,28.612573242187523,0.5685305608224703
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,47.5,69.2181818027689,72.4000015258789,82.9000015258789,9.242614812357962
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1003.156953125,1004.3685337752524,1004.43296875,1005.2009375,0.5217290858809253
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,122.0,791.070707070707,809.0,1363.0,346.73782056855487
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,28.249963378906276,31.562096859710405,30.949975585937523,37.64998779296877,2.479829760783619
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-45.837646484375,-5.312393959122475,-0.837646484375,0.162353515625,10.472034364158178
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.7954545454545454,2.3125,8.625,2.1116787257684764
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,2.008851766586304,4.293700126686481,4.308851718902588,6.408851623535156,0.9680098723092848
gfs,gfs_20260707_06z_f048,2026-07-07,6,48,2026-07-07T06:00:00Z,2026-07-09T06:00:00Z,,2026-07-07T12:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,611.7760009765625,762.6530915847933,777.7119750976562,836.9439697265625,63.16088643288735
gfs,gfs_20260707_12z_f021,2026-07-07,12,21,2026-07-07T12:00:00Z,2026-07-08T09:00:00Z,,2026-07-07T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,28.93535347817221,12.600000381469728,100.0,33.126992703513245
gfs,gfs_20260707_12z_f021,2026-07-07,12,21,2026-07-07T12:00:00Z,2026-07-08T09:00:00Z,,2026-07-07T18:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,3.0,52.26565636528863,50.400001525878906,100.0,33.093473614423274
