station_id,target_date_local,asof_utc,gfs_cig_min,gfs_cig_max,gfs_cig_mean,gfs_cig_median,gfs_dpt_min,gfs_dpt_max,gfs_dpt_mean,gfs_dpt_median,gfs_n_x_min,gfs_n_x_max,gfs_n_x_mean,gfs_n_x_median,gfs_p06_min,gfs_p06_max,gfs_p06_mean,gfs_p06_median,gfs_p12_min,gfs_p12_max,gfs_p12_mean,gfs_p12_median,gfs_pos_min,gfs_pos_max,gfs_pos_mean,gfs_pos_median,gfs_poz_min,gfs_poz_max,gfs_poz_mean,gfs_poz_median,gfs_q06_min,gfs_q06_max,gfs_q06_mean,gfs_q06_median,gfs_q12_min,gfs_q12_max,gfs_q12_mean,gfs_q12_median,gfs_snw_min,gfs_snw_max,gfs_snw_mean,gfs_snw_median,gfs_t06_min,gfs_t06_max,gfs_t06_mean,gfs_t06_median,gfs_t06_1_min,gfs_t06_1_max,gfs_t06_1_mean,gfs_t06_1_median,gfs_t06_2_min,gfs_t06_2_max,gfs_t06_2_mean,gfs_t06_2_median,gfs_tmp_min,gfs_tmp_max,gfs_tmp_mean,gfs_tmp_median,gfs_vis_min,gfs_vis_max,gfs_vis_mean,gfs_vis_median,gfs_wdr_min,gfs_wdr_max,gfs_wdr_mean,gfs_wdr_median,gfs_wsp_min,gfs_wsp_max,gfs_wsp_mean,gfs_wsp_median,nam_cig_min,nam_cig_max,nam_cig_mean,nam_cig_median,nam_dpt_min,nam_dpt_max,nam_dpt_mean,nam_dpt_median,nam_n_x_min,nam_n_x_max,nam_n_x_mean,nam_n_x_median,nam_p06_min,nam_p06_max,nam_p06_mean,nam_p06_median,nam_p12_min,nam_p12_max,nam_p12_mean,nam_p12_median,nam_pos_min,nam_pos_max,nam_pos_mean,nam_pos_median,nam_poz_min,nam_poz_max,nam_poz_mean,nam_poz_median,nam_q06_min,nam_q06_max,nam_q06_mean,nam_q06_median,nam_q12_min,nam_q12_max,nam_q12_mean,nam_q12_median,nam_snw_min,nam_snw_max,nam_snw_mean,nam_snw_median,nam_t06_min,nam_t06_max,nam_t06_mean,nam_t06_median,nam_t06_1_min,nam_t06_1_max,nam_t06_1_mean,nam_t06_1_median,nam_t06_2_min,nam_t06_2_max,nam_t06_2_mean,nam_t06_2_median,nam_tmp_min,nam_tmp_max,nam_tmp_mean,nam_tmp_median,nam_vis_min,nam_vis_max,nam_vis_mean,nam_vis_median,nam_wdr_min,nam_wdr_max,nam_wdr_mean,nam_wdr_median,nam_wsp_min,nam_wsp_max,nam_wsp_mean,nam_wsp_median,target_tmax_f
KMIA,2024-01-25,2024-01-24T12:00:00Z,8.0000,8.0000,8.0000,8.0000,65.0000,67.0000,66.5000,67.0000,71.0000,81.0000,76.0000,76.0000,0.0000,3.0000,1.5000,1.5000,4.0000,7.0000,5.5000,5.5000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,5.0000,1.7500,1.0000,73.0000,80.0000,75.7500,74.5000,7.0000,7.0000,7.0000,7.0000,100.0000,130.0000,111.2500,110.0000,5.0000,14.0000,9.5000,9.0000,6.0000,8.0000,7.1250,7.5000,67.0000,69.0000,68.0000,68.0000,72.0000,82.0000,77.0000,77.0000,1.0000,8.0000,4.2500,4.0000,8.0000,12.0000,10.0000,10.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,3.0000,7.0000,4.2500,3.5000,3.0000,7.0000,4.2500,3.5000,1.0000,5.0000,3.0000,3.0000,73.0000,80.0000,76.3750,75.5000,7.0000,7.0000,7.0000,7.0000,100.0000,130.0000,110.0000,105.0000,6.0000,13.0000,8.7500,8.0000,79.0
KMIA,2024-01-26,2024-01-25T12:00:00Z,8.0000,8.0000,8.0000,8.0000,66.0000,69.0000,67.2500,67.0000,70.0000,82.0000,76.0000,76.0000,1.0000,2.0000,1.5000,1.5000,3.0000,5.0000,4.0000,4.0000,0.0000,1.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,72.0000,81.0000,75.7500,75.5000,7.0000,7.0000,7.0000,7.0000,100.0000,130.0000,117.5000,115.0000,5.0000,14.0000,8.2500,6.0000,6.0000,8.0000,7.5000,8.0000,65.0000,68.0000,66.1250,66.0000,72.0000,82.0000,77.0000,77.0000,1.0000,4.0000,2.5000,2.5000,4.0000,4.0000,4.0000,4.0000,0.0000,1.0000,0.7500,1.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,5.0000,2.2500,2.0000,0.0000,5.0000,2.2500,2.0000,0.0000,3.0000,1.2500,1.0000,73.0000,80.0000,76.2500,75.5000,7.0000,7.0000,7.0000,7.0000,90.0000,130.0000,110.0000,110.0000,5.0000,14.0000,8.2500,7.0000,81.0
KMIA,2024-01-27,2024-01-26T12:00:00Z,6.0000,8.0000,7.7500,8.0000,69.0000,71.0000,69.7500,70.0000,72.0000,83.0000,77.5000,77.5000,1.0000,18.0000,9.5000,9.5000,12.0000,24.0000,18.0000,18.0000,0.0000,1.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,3.0000,1.2500,1.0000,0.0000,3.0000,1.2500,1.0000,0.0000,11.0000,4.5000,3.5000,73.0000,81.0000,76.6250,76.0000,7.0000,7.0000,7.0000,7.0000,110.0000,150.0000,131.2500,130.0000,5.0000,14.0000,9.2500,8.0000,6.0000,8.0000,7.2500,8.0000,66.0000,69.0000,67.0000,67.0000,71.0000,83.0000,77.0000,77.0000,2.0000,8.0000,5.0000,5.0000,5.0000,13.0000,9.0000,9.0000,0.0000,1.0000,0.6250,1.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,1.0000,3.0000,1.7500,1.5000,1.0000,3.0000,1.7500,1.5000,0.0000,13.0000,5.2500,4.0000,73.0000,81.0000,76.2500,75.0000,7.0000,7.0000,7.0000,7.0000,100.0000,160.0000,131.2500,135.0000,3.0000,14.0000,8.0000,6.0000,82.0
KMIA,2024-01-28,2024-01-27T12:00:00Z,6.0000,8.0000,7.5000,8.0000,54.0000,70.0000,64.7500,67.5000,72.0000,83.0000,77.5000,77.5000,1.0000,15.0000,5.2500,2.5000,5.0000,19.0000,12.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,4.0000,1.7500,1.5000,0.0000,4.0000,1.7500,1.5000,1.0000,13.0000,6.5000,6.0000,65.0000,81.0000,74.7500,73.5000,7.0000,7.0000,7.0000,7.0000,160.0000,290.0000,222.5000,215.0000,5.0000,12.0000,8.3750,8.5000,6.0000,8.0000,7.0000,7.0000,56.0000,69.0000,64.7500,66.5000,69.0000,81.0000,75.0000,75.0000,2.0000,35.0000,11.2500,4.0000,13.0000,35.0000,24.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,14.0000,4.5000,2.0000,0.0000,14.0000,4.5000,2.0000,3.0000,9.0000,6.5000,7.0000,65.0000,79.0000,72.6250,71.5000,7.0000,7.0000,7.0000,7.0000,160.0000,280.0000,216.2500,200.0000,4.0000,12.0000,8.0000,8.5000,85.0
KMIA,2024-01-29,2024-01-28T12:00:00Z,8.0000,8.0000,8.0000,8.0000,43.0000,52.0000,45.6250,44.5000,54.0000,68.0000,61.0000,61.0000,1.0000,11.0000,4.0000,2.0000,2.0000,11.0000,6.5000,6.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,8.0000,4.2500,4.5000,54.0000,67.0000,60.1250,59.5000,7.0000,7.0000,7.0000,7.0000,300.0000,320.0000,310.0000,310.0000,4.0000,10.0000,7.6250,8.0000,8.0000,8.0000,8.0000,8.0000,40.0000,52.0000,44.3750,42.5000,55.0000,70.0000,62.5000,62.5000,2.0000,8.0000,4.2500,3.5000,4.0000,17.0000,10.5000,10.5000,0.0000,2.0000,0.2500,0.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,2.0000,0.5000,0.0000,0.0000,2.0000,0.5000,0.0000,0.0000,6.0000,3.2500,3.5000,55.0000,68.0000,61.2500,60.5000,7.0000,7.0000,7.0000,7.0000,300.0000,330.0000,313.7500,310.0000,4.0000,9.0000,7.5000,8.0000,68.0
KMIA,2024-01-30,2024-01-29T12:00:00Z,8.0000,8.0000,8.0000,8.0000,45.0000,50.0000,47.7500,48.5000,51.0000,72.0000,61.5000,61.5000,0.0000,10.0000,4.2500,3.5000,1.0000,10.0000,5.5000,5.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,4.0000,1.0000,0.0000,52.0000,70.0000,61.1250,62.0000,7.0000,7.0000,7.0000,7.0000,110.0000,360.0000,273.7500,315.0000,2.0000,6.0000,4.1250,3.5000,8.0000,8.0000,8.0000,8.0000,44.0000,51.0000,47.3750,48.5000,52.0000,72.0000,62.0000,62.0000,1.0000,10.0000,3.7500,2.0000,3.0000,10.0000,6.5000,6.5000,0.0000,1.0000,0.1250,0.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2.0000,2.0000,53.0000,71.0000,62.1250,63.0000,7.0000,7.0000,7.0000,7.0000,20.0000,330.0000,226.2500,295.0000,1.0000,6.0000,4.1250,4.0000,73.0
KMIA,2024-01-31,2024-01-30T12:00:00Z,8.0000,8.0000,8.0000,8.0000,47.0000,51.0000,49.0000,49.0000,53.0000,74.0000,63.5000,63.5000,1.0000,7.0000,3.5000,3.0000,3.0000,9.0000,6.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,9.0000,2.7500,1.0000,54.0000,72.0000,62.6250,62.5000,7.0000,7.0000,7.0000,7.0000,280.0000,300.0000,290.0000,290.0000,4.0000,9.0000,6.2500,7.0000,8.0000,8.0000,8.0000,8.0000,47.0000,50.0000,48.2500,48.0000,54.0000,73.0000,63.5000,63.5000,1.0000,4.0000,2.5000,2.5000,4.0000,4.0000,4.0000,4.0000,0.0000,1.0000,0.1250,0.0000,0.0000,2.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,2.7500,2.0000,55.0000,72.0000,63.6250,64.0000,7.0000,7.0000,7.0000,7.0000,280.0000,310.0000,293.7500,295.0000,3.0000,9.0000,5.8750,5.5000,73.0
KMIA,2024-02-01,2024-01-31T12:00:00Z,8.0000,8.0000,8.0000,8.0000,44.0000,52.0000,48.0000,48.5000,53.0000,74.0000,63.5000,63.5000,0.0000,3.0000,1.0000,0.5000,1.0000,3.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.0000,0.0000,54.0000,72.0000,63.2500,64.5000,7.0000,7.0000,7.0000,7.0000,60.0000,360.0000,236.2500,325.0000,2.0000,8.0000,5.2500,5.5000,8.0000,8.0000,8.0000,8.0000,49.0000,51.0000,50.1250,50.0000,55.0000,74.0000,64.5000,64.5000,1.0000,3.0000,1.5000,1.0000,2.0000,3.0000,2.5000,2.5000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.2500,1.0000,56.0000,72.0000,64.5000,66.0000,7.0000,7.0000,7.0000,7.0000,20.0000,350.0000,153.7500,60.0000,3.0000,8.0000,5.2500,5.0000,74.0
KMIA,2024-02-02,2024-02-01T12:00:00Z,6.0000,8.0000,7.7500,8.0000,52.0000,54.0000,53.0000,53.0000,57.0000,76.0000,66.5000,66.5000,0.0000,2.0000,0.7500,0.5000,1.0000,3.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,6.0000,3.7500,4.5000,59.0000,74.0000,66.5000,67.0000,7.0000,7.0000,7.0000,7.0000,160.0000,320.0000,245.0000,230.0000,1.0000,7.0000,3.7500,3.5000,8.0000,8.0000,8.0000,8.0000,51.0000,54.0000,52.6250,52.5000,57.0000,75.0000,66.0000,66.0000,1.0000,9.0000,4.0000,3.0000,3.0000,9.0000,6.0000,6.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.5000,1.0000,59.0000,72.0000,65.6250,66.5000,7.0000,7.0000,7.0000,7.0000,10.0000,350.0000,230.0000,235.0000,1.0000,7.0000,3.0000,2.5000,77.0
KMIA,2024-02-03,2024-02-02T12:00:00Z,8.0000,8.0000,8.0000,8.0000,54.0000,57.0000,55.1250,55.0000,59.0000,74.0000,66.5000,66.5000,0.0000,4.0000,1.7500,1.5000,1.0000,6.0000,3.5000,3.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.0000,6.0000,2.2500,1.5000,60.0000,73.0000,66.5000,67.0000,7.0000,7.0000,7.0000,7.0000,130.0000,310.0000,211.2500,200.0000,1.0000,8.0000,4.1250,3.5000,8.0000,8.0000,8.0000,8.0000,50.0000,58.0000,53.1250,52.5000,57.0000,75.0000,66.0000,66.0000,1.0000,2.0000,1.5000,1.5000,2.0000,3.0000,2.5000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.5000,0.0000,58.0000,74.0000,66.6250,68.5000,7.0000,7.0000,7.0000,7.0000,150.0000,300.0000,225.0000,230.0000,3.0000,8.0000,4.7500,4.5000,78.0
KMIA,2024-02-04,2024-02-03T12:00:00Z,5.0000,8.0000,7.1250,8.0000,58.0000,66.0000,62.3750,63.5000,64.0000,78.0000,71.0000,71.0000,0.0000,58.0000,28.2500,27.5000,2.0000,68.0000,35.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,1.0000,0.0000,3.0000,1.5000,1.5000,,,,,0.0000,24.0000,11.2500,10.5000,0.0000,24.0000,11.2500,10.5000,0.0000,8.0000,2.7500,1.5000,65.0000,77.0000,70.1250,69.0000,6.0000,7.0000,6.8750,7.0000,120.0000,280.0000,183.7500,180.0000,2.0000,15.0000,8.5000,8.0000,4.0000,8.0000,6.5000,7.0000,60.0000,68.0000,63.5000,62.5000,66.0000,78.0000,72.0000,72.0000,1.0000,55.0000,25.5000,23.0000,4.0000,82.0000,43.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,3.0000,1.5000,1.5000,,,,,0.0000,43.0000,14.2500,7.0000,0.0000,43.0000,14.2500,7.0000,0.0000,25.0000,9.2500,6.0000,67.0000,76.0000,71.1250,70.5000,5.0000,7.0000,6.5000,7.0000,130.0000,280.0000,176.2500,145.0000,6.0000,19.0000,12.0000,10.0000,75.0
KMIA,2024-02-05,2024-02-04T12:00:00Z,6.0000,8.0000,7.1250,7.5000,54.0000,58.0000,55.6250,55.5000,59.0000,74.0000,66.5000,66.5000,1.0000,71.0000,29.7500,23.5000,6.0000,81.0000,43.5000,43.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.7500,0.5000,0.0000,3.0000,1.5000,1.5000,,,,,0.0000,23.0000,7.7500,4.0000,0.0000,23.0000,7.7500,4.0000,6.0000,18.0000,10.7500,9.5000,60.0000,72.0000,65.5000,65.0000,6.0000,7.0000,6.8750,7.0000,110.0000,320.0000,248.7500,265.0000,1.0000,11.0000,5.8750,6.5000,3.0000,8.0000,6.0000,6.0000,53.0000,62.0000,58.1250,59.0000,64.0000,74.0000,69.0000,69.0000,1.0000,76.0000,33.2500,28.0000,10.0000,93.0000,51.5000,51.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.7500,0.5000,0.0000,4.0000,2.0000,2.0000,,,,,1.0000,21.0000,7.5000,4.0000,1.0000,21.0000,7.5000,4.0000,9.0000,17.0000,13.0000,13.0000,60.0000,70.0000,66.5000,67.0000,5.0000,7.0000,6.7500,7.0000,0.0000,320.0000,218.7500,280.0000,0.0000,8.0000,4.3750,5.5000,68.0
KMIA,2024-02-06,2024-02-05T12:00:00Z,4.0000,8.0000,6.3750,6.0000,48.0000,54.0000,50.8750,50.5000,53.0000,73.0000,63.0000,63.0000,4.0000,18.0000,11.0000,11.0000,7.0000,34.0000,20.5000,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,1.0000,2.0000,1.5000,1.5000,1.0000,2.0000,1.5000,1.5000,0.0000,5.0000,1.2500,0.0000,53.0000,69.0000,61.2500,60.0000,7.0000,7.0000,7.0000,7.0000,290.0000,330.0000,311.2500,310.0000,3.0000,13.0000,9.6250,11.0000,6.0000,8.0000,6.7500,6.0000,45.0000,51.0000,47.5000,47.0000,53.0000,70.0000,61.5000,61.5000,0.0000,54.0000,20.2500,13.5000,10.0000,58.0000,34.0000,34.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,,,,,0.0000,23.0000,6.5000,1.5000,0.0000,23.0000,6.5000,1.5000,0.0000,1.0000,0.7500,1.0000,53.0000,69.0000,60.5000,59.0000,7.0000,7.0000,7.0000,7.0000,300.0000,320.0000,307.5000,305.0000,8.0000,13.0000,10.1250,9.5000,71.0
KMIA,2024-02-07,2024-02-06T12:00:00Z,6.0000,8.0000,7.3750,8.0000,49.0000,53.0000,51.5000,52.0000,55.0000,76.0000,65.5000,65.5000,2.0000,38.0000,17.2500,14.5000,13.0000,41.0000,27.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,,,,,0.0000,8.0000,3.7500,3.5000,0.0000,8.0000,3.7500,3.5000,0.0000,3.0000,0.7500,0.0000,56.0000,73.0000,64.2500,66.0000,7.0000,7.0000,7.0000,7.0000,10.0000,360.0000,178.7500,175.0000,7.0000,11.0000,9.5000,10.0000,6.0000,8.0000,6.7500,6.0000,48.0000,52.0000,49.5000,49.0000,54.0000,73.0000,63.5000,63.5000,0.0000,25.0000,10.7500,9.0000,10.0000,25.0000,17.5000,17.5000,0.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,7.0000,4.5000,5.5000,0.0000,7.0000,4.5000,5.5000,0.0000,5.0000,2.0000,1.5000,55.0000,71.0000,62.7500,63.5000,7.0000,7.0000,7.0000,7.0000,10.0000,360.0000,177.5000,180.0000,8.0000,13.0000,10.0000,9.5000,77.0
KMIA,2024-02-08,2024-02-07T12:00:00Z,8.0000,8.0000,8.0000,8.0000,54.0000,55.0000,54.6250,55.0000,61.0000,77.0000,69.0000,69.0000,1.0000,11.0000,3.7500,1.5000,1.0000,16.0000,8.5000,8.5000,0.0000,1.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,2.0000,0.5000,0.0000,0.0000,2.0000,0.5000,0.0000,0.0000,3.0000,1.2500,1.0000,62.0000,75.0000,68.3750,70.0000,7.0000,7.0000,7.0000,7.0000,10.0000,90.0000,61.2500,75.0000,6.0000,11.0000,8.1250,7.0000,6.0000,8.0000,7.7500,8.0000,51.0000,54.0000,53.0000,53.5000,59.0000,75.0000,67.0000,67.0000,0.0000,10.0000,2.7500,0.5000,1.0000,10.0000,5.5000,5.5000,0.0000,1.0000,0.7500,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,3.0000,1.2500,1.0000,60.0000,73.0000,67.1250,69.0000,7.0000,7.0000,7.0000,7.0000,40.0000,360.0000,105.0000,75.0000,5.0000,11.0000,7.8750,7.0000,77.0
KMIA,2024-02-09,2024-02-08T12:00:00Z,6.0000,8.0000,7.7500,8.0000,56.0000,59.0000,57.2500,57.5000,63.0000,78.0000,70.5000,70.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.2500,0.5000,65.0000,77.0000,70.8750,71.5000,7.0000,7.0000,7.0000,7.0000,80.0000,110.0000,98.7500,100.0000,5.0000,12.0000,8.3750,7.5000,8.0000,8.0000,8.0000,8.0000,55.0000,58.0000,56.3750,56.5000,63.0000,78.0000,70.5000,70.5000,1.0000,3.0000,1.5000,1.0000,1.0000,3.0000,2.0000,2.0000,0.0000,1.0000,0.7500,1.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.7500,1.5000,65.0000,76.0000,70.5000,71.5000,7.0000,7.0000,7.0000,7.0000,90.0000,120.0000,106.2500,105.0000,4.0000,14.0000,7.3750,5.5000,76.0
KMIA,2024-02-10,2024-02-09T12:00:00Z,6.0000,8.0000,7.1250,7.5000,58.0000,62.0000,59.5000,59.5000,66.0000,77.0000,71.5000,71.5000,0.0000,6.0000,2.0000,1.0000,8.0000,12.0000,10.0000,10.0000,0.0000,1.0000,0.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,7.0000,2.5000,1.5000,67.0000,75.0000,71.2500,71.5000,7.0000,7.0000,7.0000,7.0000,100.0000,130.0000,118.7500,120.0000,6.0000,12.0000,9.2500,9.0000,7.0000,8.0000,7.8750,8.0000,58.0000,61.0000,59.7500,60.0000,66.0000,79.0000,72.5000,72.5000,1.0000,2.0000,1.5000,1.5000,2.0000,2.0000,2.0000,2.0000,0.0000,1.0000,0.3750,0.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.0000,0.5000,68.0000,77.0000,72.1250,72.0000,7.0000,7.0000,7.0000,7.0000,100.0000,130.0000,121.2500,125.0000,5.0000,12.0000,8.2500,7.5000,78.0
KMIA,2024-02-11,2024-02-10T12:00:00Z,6.0000,8.0000,7.2500,8.0000,62.0000,66.0000,64.5000,65.5000,69.0000,80.0000,74.5000,74.5000,0.0000,12.0000,5.7500,5.5000,2.0000,21.0000,11.5000,11.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,10.0000,3.0000,1.0000,71.0000,77.0000,73.6250,73.5000,7.0000,7.0000,7.0000,7.0000,120.0000,140.0000,132.5000,135.0000,7.0000,14.0000,10.8750,10.0000,6.0000,8.0000,7.5000,8.0000,63.0000,66.0000,64.6250,64.5000,69.0000,81.0000,75.0000,75.0000,1.0000,5.0000,3.0000,3.0000,3.0000,5.0000,4.0000,4.0000,0.0000,1.0000,0.1250,0.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.5000,0.0000,71.0000,80.0000,74.7500,74.0000,7.0000,7.0000,7.0000,7.0000,130.0000,160.0000,143.7500,145.0000,8.0000,13.0000,10.2500,10.0000,80.0
